customerID,amount,date
1883,27295,01/07/2014
1076,27855,01/07/2014
1232,29857,01/07/2014
1982,32248,01/07/2014
1531,29599,01/07/2014
1082,34941,01/07/2014
1753,19334,01/07/2014
1252,22354,01/07/2014
1117,17849,01/07/2014
1996,28408,01/07/2014
1566,27868,01/07/2014
1607,20937,01/07/2014
1600,30377,01/07/2014
1024,26757,01/07/2014
1095,25082,01/07/2014
1017,15721,01/07/2014
1172,35089,01/07/2014
1193,16610,01/07/2014
1843,26895,01/07/2014
1367,18184,01/07/2014
1454,12742,01/07/2014
1239,29177,01/07/2014
1829,22382,01/07/2014
1082,22630,01/07/2014
1422,30920,01/07/2014
1043,20746,02/07/2014
1800,16118,02/07/2014
1213,18571,02/07/2014
1040,28925,02/07/2014
1473,23501,02/07/2014
1634,22408,02/07/2014
1402,16164,02/07/2014
1168,19731,02/07/2014
1606,25598,02/07/2014
1371,21501,02/07/2014
1566,23248,02/07/2014
1285,21244,02/07/2014
1079,17754,02/07/2014
1124,20941,02/07/2014
1703,32301,02/07/2014
1717,22732,02/07/2014
1202,21846,02/07/2014
1362,24980,02/07/2014
1251,26864,02/07/2014
1261,23405,02/07/2014
1435,26746,02/07/2014
1645,31986,02/07/2014
1939,34563,02/07/2014
1668,25487,02/07/2014
1807,30563,02/07/2014
1433,22366,02/07/2014
1529,24678,02/07/2014
1918,35911,02/07/2014
1552,26299,02/07/2014
1968,27195,02/07/2014
1298,27411,02/07/2014
1219,25396,02/07/2014
1755,20040,02/07/2014
1923,29676,03/07/2014
1721,27629,03/07/2014
1178,26064,03/07/2014
1714,18216,03/07/2014
1287,25020,03/07/2014
1030,33612,03/07/2014
1336,20654,03/07/2014
1751,28923,03/07/2014
1696,28542,03/07/2014
1752,25289,03/07/2014
1402,32159,03/07/2014
1303,18225,03/07/2014
1759,20276,03/07/2014
1185,27074,03/07/2014
1659,19113,03/07/2014
1983,26872,03/07/2014
1874,19751,03/07/2014
1842,22513,03/07/2014
1223,20437,03/07/2014
1301,26049,04/07/2014
1148,19008,04/07/2014
1620,26908,04/07/2014
1936,31443,04/07/2014
1866,28683,04/07/2014
1904,27491,04/07/2014
1033,20038,04/07/2014
1034,16285,04/07/2014
1368,15467,04/07/2014
1940,22485,04/07/2014
1218,24627,04/07/2014
1541,26455,04/07/2014
1365,27529,04/07/2014
1126,30143,04/07/2014
1350,22273,04/07/2014
1309,24585,04/07/2014
1746,12506,04/07/2014
1407,31466,04/07/2014
1098,21700,04/07/2014
1946,24424,04/07/2014
1166,22994,04/07/2014
1298,19770,04/07/2014
1235,24388,04/07/2014
1701,20396,04/07/2014
1314,13591,04/07/2014
1381,19804,04/07/2014
1569,18873,05/07/2014
1909,32914,05/07/2014
1730,15360,05/07/2014
1926,20853,05/07/2014
1548,28512,05/07/2014
1094,24960,05/07/2014
1278,26485,05/07/2014
1447,23176,05/07/2014
1289,23961,05/07/2014
1283,27649,05/07/2014
1506,20735,05/07/2014
1352,20269,05/07/2014
1438,17236,05/07/2014
1074,21752,05/07/2014
1806,20159,05/07/2014
1124,18922,05/07/2014
1053,27706,05/07/2014
1456,32597,05/07/2014
1395,31052,05/07/2014
1444,18842,05/07/2014
1841,24596,05/07/2014
1652,29492,05/07/2014
1267,29272,05/07/2014
1989,29773,05/07/2014
1949,18995,05/07/2014
1645,21659,05/07/2014
1655,33675,05/07/2014
1524,20697,05/07/2014
1732,14808,05/07/2014
1722,29258,05/07/2014
1050,29627,05/07/2014
1349,22643,05/07/2014
1592,15228,05/07/2014
1147,30156,05/07/2014
1431,26623,05/07/2014
1238,28431,05/07/2014
1777,25138,05/07/2014
1807,19477,05/07/2014
1684,19970,05/07/2014
1596,29006,05/07/2014
1814,21939,06/07/2014
1802,29415,06/07/2014
1691,12672,06/07/2014
1813,28145,06/07/2014
1133,19541,06/07/2014
1088,24779,06/07/2014
1558,19848,06/07/2014
1450,33641,06/07/2014
1418,29208,06/07/2014
1560,25443,06/07/2014
1651,16206,06/07/2014
1589,24409,06/07/2014
1876,20822,06/07/2014
1539,27451,06/07/2014
1558,31743,06/07/2014
1851,21480,06/07/2014
1764,24328,06/07/2014
1592,30921,06/07/2014
1649,24294,06/07/2014
1059,26841,06/07/2014
1669,22163,06/07/2014
1075,22902,06/07/2014
1547,27693,06/07/2014
1007,18497,06/07/2014
1969,32945,06/07/2014
1464,22985,06/07/2014
1157,22618,06/07/2014
1845,33369,07/07/2014
1551,23290,07/07/2014
1390,23360,07/07/2014
1875,21137,07/07/2014
1979,25122,07/07/2014
1114,34298,07/07/2014
1429,15636,07/07/2014
1197,34020,07/07/2014
1545,29337,07/07/2014
1985,26190,07/07/2014
1071,27428,07/07/2014
1556,23165,07/07/2014
1586,27130,07/07/2014
1597,21693,07/07/2014
1769,29000,07/07/2014
1730,20055,07/07/2014
1820,25582,07/07/2014
1484,26757,07/07/2014
1531,24732,07/07/2014
1649,27361,07/07/2014
1607,25043,07/07/2014
1082,23436,07/07/2014
1313,26141,07/07/2014
1398,28118,07/07/2014
1798,20533,07/07/2014
1717,21106,07/07/2014
1867,30485,07/07/2014
1300,24506,07/07/2014
1528,25705,07/07/2014
1435,20498,07/07/2014
1718,23821,07/07/2014
1159,24633,07/07/2014
1024,22175,07/07/2014
1176,24318,07/07/2014
1562,29475,07/07/2014
1062,23286,07/07/2014
1748,31131,08/07/2014
1543,23775,08/07/2014
1023,18691,08/07/2014
1248,22829,08/07/2014
1802,22702,08/07/2014
1721,12667,08/07/2014
1973,31892,08/07/2014
1252,32143,08/07/2014
1653,26691,08/07/2014
1089,31505,08/07/2014
1662,30120,08/07/2014
1020,20116,08/07/2014
1217,28070,08/07/2014
1659,26161,08/07/2014
1081,14288,08/07/2014
1139,27002,08/07/2014
1595,29264,08/07/2014
1127,22770,08/07/2014
1132,20867,08/07/2014
1275,30178,08/07/2014
1623,22295,08/07/2014
1447,20858,08/07/2014
1492,18371,08/07/2014
1464,31849,08/07/2014
1083,28648,08/07/2014
1913,26239,08/07/2014
1079,31236,08/07/2014
1032,20465,08/07/2014
1451,26110,08/07/2014
1371,29907,09/07/2014
1247,23457,09/07/2014
1618,26259,09/07/2014
1033,29462,09/07/2014
1809,28185,09/07/2014
1296,28394,09/07/2014
1559,17873,09/07/2014
1904,23091,09/07/2014
1799,30589,09/07/2014
1711,29788,09/07/2014
1931,20485,09/07/2014
1247,16066,09/07/2014
1723,26466,09/07/2014
1569,30757,09/07/2014
1511,27525,09/07/2014
1987,29591,09/07/2014
1886,25259,09/07/2014
1607,31728,09/07/2014
1362,20085,09/07/2014
1017,14225,09/07/2014
1893,27220,09/07/2014
1800,23016,09/07/2014
1428,24789,09/07/2014
1311,34960,09/07/2014
1605,26723,10/07/2014
1158,17350,10/07/2014
1939,13678,10/07/2014
1931,26952,10/07/2014
1499,27197,10/07/2014
1982,27953,10/07/2014
1415,29367,10/07/2014
1730,22219,10/07/2014
1041,27708,10/07/2014
1636,26709,10/07/2014
1373,26365,10/07/2014
1427,32188,10/07/2014
1108,22606,10/07/2014
1703,26036,10/07/2014
1535,24043,10/07/2014
1232,29129,10/07/2014
1086,35067,10/07/2014
1603,23491,10/07/2014
1477,24679,10/07/2014
1666,22642,10/07/2014
1828,23454,10/07/2014
1254,25745,10/07/2014
1690,25604,10/07/2014
1397,29864,10/07/2014
1489,19926,10/07/2014
1258,34525,10/07/2014
1316,22855,10/07/2014
1861,27213,10/07/2014
1782,31118,10/07/2014
1531,21809,10/07/2014
1993,21283,10/07/2014
1717,22112,10/07/2014
1016,25891,10/07/2014
1697,23426,11/07/2014
1901,23042,11/07/2014
1410,29902,11/07/2014
1726,17967,11/07/2014
1393,21903,11/07/2014
1418,22665,11/07/2014
1795,24379,11/07/2014
1173,25944,11/07/2014
1551,30098,11/07/2014
1509,25983,11/07/2014
1603,13521,11/07/2014
1545,26465,11/07/2014
1318,24029,11/07/2014
1623,35960,11/07/2014
1558,30970,11/07/2014
1843,27634,11/07/2014
1773,25327,12/07/2014
1110,23954,12/07/2014
1455,30463,12/07/2014
1188,15707,12/07/2014
1311,24996,12/07/2014
1457,17411,12/07/2014
1231,19380,12/07/2014
1200,23891,12/07/2014
1168,33383,12/07/2014
1837,19666,12/07/2014
1003,15126,12/07/2014
1686,18492,12/07/2014
1996,32537,12/07/2014
1836,29150,12/07/2014
1787,25321,12/07/2014
1024,29523,12/07/2014
1668,24642,12/07/2014
1307,26178,12/07/2014
1510,26903,12/07/2014
1328,26413,12/07/2014
1640,24126,12/07/2014
1330,31029,12/07/2014
1396,27817,12/07/2014
1988,16379,12/07/2014
1782,24028,12/07/2014
1692,24003,12/07/2014
1447,22899,12/07/2014
1957,19910,12/07/2014
1650,33624,12/07/2014
1589,21874,12/07/2014
1424,23550,12/07/2014
1802,29313,12/07/2014
1621,19898,12/07/2014
1449,20743,12/07/2014
1406,26000,13/07/2014
1366,32118,13/07/2014
1735,24032,13/07/2014
1204,24213,13/07/2014
1873,34024,13/07/2014
1026,21619,13/07/2014
1074,28778,13/07/2014
1840,32177,13/07/2014
1777,21077,13/07/2014
1966,23570,13/07/2014
1737,23607,13/07/2014
1887,21041,13/07/2014
1388,21801,13/07/2014
1620,23840,13/07/2014
1026,37579,13/07/2014
1305,20678,13/07/2014
1692,32280,13/07/2014
1025,22807,13/07/2014
1131,26961,13/07/2014
1126,25413,13/07/2014
1403,24224,13/07/2014
1950,29406,13/07/2014
1797,27344,13/07/2014
1240,25523,13/07/2014
1756,26075,13/07/2014
1287,29170,13/07/2014
1413,20394,13/07/2014
1610,25622,13/07/2014
1327,21937,13/07/2014
1261,27927,13/07/2014
1623,33738,13/07/2014
1695,19774,13/07/2014
1846,35719,13/07/2014
1537,18198,14/07/2014
1936,29627,14/07/2014
1885,30305,14/07/2014
1477,32543,14/07/2014
1370,27037,14/07/2014
1098,22922,14/07/2014
1434,25272,14/07/2014
1217,33561,14/07/2014
1355,17827,14/07/2014
1874,29810,14/07/2014
1222,31022,14/07/2014
1729,24969,14/07/2014
1825,13532,14/07/2014
1638,33172,14/07/2014
1368,21044,14/07/2014
1647,22083,14/07/2014
1695,20196,14/07/2014
1854,31184,14/07/2014
1792,30347,14/07/2014
1678,27588,14/07/2014
1285,28232,14/07/2014
1941,22019,14/07/2014
1589,27906,14/07/2014
1795,27458,15/07/2014
1991,20856,15/07/2014
1770,39323,15/07/2014
1224,40438,15/07/2014
1429,25257,15/07/2014
1558,18975,15/07/2014
1585,25119,15/07/2014
1468,21184,15/07/2014
1704,25787,15/07/2014
1888,23211,15/07/2014
1392,30061,15/07/2014
1972,25446,15/07/2014
1396,23668,15/07/2014
1712,21126,15/07/2014
1962,21051,15/07/2014
1958,31707,15/07/2014
1118,25810,15/07/2014
1286,23698,15/07/2014
1103,24255,15/07/2014
1421,30637,15/07/2014
1709,27624,15/07/2014
1212,32787,15/07/2014
1294,26686,15/07/2014
1731,21727,16/07/2014
1628,16258,16/07/2014
1696,31966,16/07/2014
1175,26875,16/07/2014
1781,23731,16/07/2014
1344,25420,16/07/2014
1063,19277,16/07/2014
1720,25496,16/07/2014
1271,18258,16/07/2014
1466,17918,16/07/2014
1468,17483,16/07/2014
1711,22343,16/07/2014
1986,28217,16/07/2014
1428,28774,16/07/2014
1617,25563,16/07/2014
1682,23191,16/07/2014
1871,22494,16/07/2014
1818,18296,16/07/2014
1116,31830,16/07/2014
1614,21897,16/07/2014
1133,33131,16/07/2014
1283,27379,16/07/2014
1819,29571,16/07/2014
1967,27859,16/07/2014
1504,30622,16/07/2014
1148,23217,16/07/2014
1207,30206,16/07/2014
1616,25809,16/07/2014
1558,28497,16/07/2014
1441,23902,16/07/2014
1393,20276,16/07/2014
1944,42751,16/07/2014
1147,27653,16/07/2014
1281,21510,16/07/2014
1001,33069,16/07/2014
1173,29629,16/07/2014
1435,31857,16/07/2014
1331,24922,16/07/2014
1000,16362,16/07/2014
1979,26766,16/07/2014
1041,23427,17/07/2014
1791,29747,17/07/2014
1711,18162,17/07/2014
1254,22937,17/07/2014
1086,31569,17/07/2014
1771,24034,17/07/2014
1839,28997,17/07/2014
1337,19842,17/07/2014
1462,25102,17/07/2014
1813,23172,17/07/2014
1678,25414,17/07/2014
1926,30769,17/07/2014
1841,27694,17/07/2014
1431,24686,17/07/2014
1983,20050,17/07/2014
1533,27716,17/07/2014
1549,22034,17/07/2014
1109,19961,17/07/2014
1893,18444,17/07/2014
1182,34281,18/07/2014
1318,22110,18/07/2014
1939,25302,18/07/2014
1249,22643,18/07/2014
1612,26648,18/07/2014
1481,28670,18/07/2014
1856,26112,18/07/2014
1789,19874,18/07/2014
1157,26677,18/07/2014
1428,27466,18/07/2014
1575,24400,18/07/2014
1472,21130,18/07/2014
1736,24688,18/07/2014
1522,18874,18/07/2014
1446,19192,18/07/2014
1778,37436,18/07/2014
1940,27430,18/07/2014
1843,23218,18/07/2014
1219,18201,18/07/2014
1118,26126,18/07/2014
1466,19155,18/07/2014
1050,31017,18/07/2014
1005,20921,18/07/2014
1704,24150,18/07/2014
1722,23322,18/07/2014
1025,16843,19/07/2014
1375,27654,19/07/2014
1626,22589,19/07/2014
1966,26653,19/07/2014
1882,25351,19/07/2014
1953,22765,19/07/2014
1106,21753,19/07/2014
1392,29170,19/07/2014
1250,25237,19/07/2014
1742,23905,19/07/2014
1113,28104,19/07/2014
1688,30988,19/07/2014
1706,11854,19/07/2014
1358,26940,19/07/2014
1144,29252,19/07/2014
1276,25907,19/07/2014
1998,15847,19/07/2014
1158,23018,19/07/2014
1603,32734,19/07/2014
1421,22125,19/07/2014
1447,14413,19/07/2014
1604,34225,19/07/2014
1700,30276,19/07/2014
1641,24401,19/07/2014
1566,24613,19/07/2014
1448,27697,19/07/2014
1690,19443,19/07/2014
1132,18434,19/07/2014
1829,28169,19/07/2014
1063,30190,19/07/2014
1037,23948,19/07/2014
1005,20693,19/07/2014
1261,31892,19/07/2014
1332,33376,20/07/2014
1220,24211,20/07/2014
1389,23637,20/07/2014
1019,39224,20/07/2014
1248,22189,20/07/2014
1801,15367,20/07/2014
1759,32567,20/07/2014
1414,24901,20/07/2014
1896,21254,20/07/2014
1099,30143,20/07/2014
1177,24913,20/07/2014
1538,24463,20/07/2014
1317,28033,20/07/2014
1808,20550,20/07/2014
1229,19023,20/07/2014
1358,31737,20/07/2014
1111,21848,20/07/2014
1461,19676,20/07/2014
1810,30097,20/07/2014
1236,26693,20/07/2014
1180,26415,20/07/2014
1287,28422,20/07/2014
1719,25561,20/07/2014
1970,16914,20/07/2014
1731,26058,20/07/2014
1429,21849,20/07/2014
1635,20163,20/07/2014
1675,22835,20/07/2014
1997,12582,20/07/2014
1508,20832,21/07/2014
1229,26434,21/07/2014
1385,22852,21/07/2014
1785,27164,21/07/2014
1945,14863,21/07/2014
1517,20083,21/07/2014
1779,22940,21/07/2014
1974,15372,21/07/2014
1229,26444,21/07/2014
1186,26856,21/07/2014
1485,16197,21/07/2014
1637,32211,21/07/2014
1377,26594,21/07/2014
1136,19586,21/07/2014
1208,27398,21/07/2014
1588,23396,21/07/2014
1306,19828,21/07/2014
1120,21554,21/07/2014
1483,34843,21/07/2014
1043,29043,21/07/2014
1238,32056,21/07/2014
1597,25082,21/07/2014
1671,20460,21/07/2014
1917,35694,21/07/2014
1603,21981,21/07/2014
1302,21618,22/07/2014
1195,23134,22/07/2014
1209,15827,22/07/2014
1869,22428,22/07/2014
1563,16426,22/07/2014
1148,29621,22/07/2014
1900,26587,22/07/2014
1484,23008,22/07/2014
1996,22051,22/07/2014
1663,22302,22/07/2014
1716,22578,22/07/2014
1582,20039,22/07/2014
1557,21079,22/07/2014
1553,31469,22/07/2014
1448,18484,22/07/2014
1282,29719,22/07/2014
1242,18354,22/07/2014
1558,27735,22/07/2014
1236,23808,22/07/2014
1829,23806,22/07/2014
1972,19339,22/07/2014
1674,25386,22/07/2014
1354,14294,22/07/2014
1199,20137,22/07/2014
1906,29935,22/07/2014
1314,28521,22/07/2014
1403,20519,22/07/2014
1966,20566,22/07/2014
1652,26814,23/07/2014
1114,20857,23/07/2014
1685,20912,23/07/2014
1168,11136,23/07/2014
1277,20952,23/07/2014
1423,23079,23/07/2014
1717,31836,23/07/2014
1463,26228,23/07/2014
1663,28261,23/07/2014
1021,31322,23/07/2014
1346,18728,23/07/2014
1561,32331,23/07/2014
1781,22665,23/07/2014
1633,30957,23/07/2014
1518,20652,23/07/2014
1028,18197,23/07/2014
1891,15604,23/07/2014
1481,37495,23/07/2014
1267,18345,23/07/2014
1319,24075,23/07/2014
1853,18646,23/07/2014
1404,27846,23/07/2014
1055,29191,23/07/2014
1688,29928,23/07/2014
1292,24708,23/07/2014
1834,30228,23/07/2014
1911,28477,23/07/2014
1034,23451,23/07/2014
1483,29310,23/07/2014
1938,28081,24/07/2014
1807,22183,24/07/2014
1479,23820,24/07/2014
1467,26418,24/07/2014
1255,29263,24/07/2014
1150,19027,24/07/2014
1416,31426,24/07/2014
1667,21473,24/07/2014
1436,32956,24/07/2014
1811,25534,24/07/2014
1697,31551,24/07/2014
1050,19889,24/07/2014
1041,19725,24/07/2014
1401,27059,24/07/2014
1229,25563,24/07/2014
1540,25007,24/07/2014
1876,26642,24/07/2014
1406,20556,24/07/2014
1591,19194,24/07/2014
1228,17303,24/07/2014
1973,32370,24/07/2014
1381,23263,24/07/2014
1166,17419,24/07/2014
1162,19151,24/07/2014
1315,14108,24/07/2014
1087,18536,24/07/2014
1795,23074,24/07/2014
1249,27980,24/07/2014
1512,23352,24/07/2014
1504,29380,24/07/2014
1331,30735,24/07/2014
1300,29096,24/07/2014
1170,30066,24/07/2014
1708,25973,24/07/2014
1022,26263,25/07/2014
1400,25612,25/07/2014
1245,22292,25/07/2014
1951,27570,25/07/2014
1106,15365,25/07/2014
1278,28308,25/07/2014
1852,22386,25/07/2014
1227,30513,25/07/2014
1343,21083,25/07/2014
1471,20538,25/07/2014
1878,29953,25/07/2014
1290,23355,25/07/2014
1757,20184,25/07/2014
1976,28593,25/07/2014
1567,23297,25/07/2014
1962,19331,25/07/2014
1697,19429,25/07/2014
1105,16822,25/07/2014
1216,25309,25/07/2014
1786,21592,25/07/2014
1352,28785,25/07/2014
1673,22838,25/07/2014
1196,19629,25/07/2014
1814,27640,25/07/2014
1552,30716,25/07/2014
1570,20244,25/07/2014
1984,40402,25/07/2014
1986,21579,25/07/2014
1301,19660,25/07/2014
1035,30297,25/07/2014
1432,23373,25/07/2014
1391,20154,25/07/2014
1077,22423,25/07/2014
1722,22970,25/07/2014
1944,20556,25/07/2014
1677,22106,25/07/2014
1179,20915,26/07/2014
1501,16766,26/07/2014
1189,25680,26/07/2014
1601,24440,26/07/2014
1602,26326,26/07/2014
1646,18887,26/07/2014
1602,16057,26/07/2014
1323,27642,26/07/2014
1713,20637,26/07/2014
1043,32423,26/07/2014
1955,31989,26/07/2014
1233,24290,26/07/2014
1407,23833,26/07/2014
1146,22255,26/07/2014
1031,25216,26/07/2014
1591,20394,26/07/2014
1222,22102,26/07/2014
1699,25505,26/07/2014
1099,23881,26/07/2014
1960,20566,26/07/2014
1369,22095,26/07/2014
1610,24241,26/07/2014
1032,21020,26/07/2014
1212,23237,26/07/2014
1987,32559,26/07/2014
1076,27068,26/07/2014
1957,35574,26/07/2014
1924,30232,26/07/2014
1513,27331,26/07/2014
1641,29649,26/07/2014
1024,21844,26/07/2014
1631,19491,26/07/2014
1519,24567,27/07/2014
1947,33087,27/07/2014
1289,20742,27/07/2014
1432,22130,27/07/2014
1105,23360,27/07/2014
1398,33697,27/07/2014
1136,26820,27/07/2014
1431,26728,27/07/2014
1668,24919,27/07/2014
1198,15243,27/07/2014
1388,33235,27/07/2014
1035,25498,27/07/2014
1817,24684,27/07/2014
1005,27985,27/07/2014
1513,34243,27/07/2014
1561,22445,27/07/2014
1617,19876,27/07/2014
1265,30390,27/07/2014
1089,21642,27/07/2014
1992,27635,27/07/2014
1548,27247,27/07/2014
1934,33301,27/07/2014
1112,35898,27/07/2014
1955,27955,27/07/2014
1083,38518,27/07/2014
1398,21191,27/07/2014
1936,28797,27/07/2014
1673,32643,28/07/2014
1025,26204,28/07/2014
1262,21339,28/07/2014
1427,25798,28/07/2014
1105,27882,28/07/2014
1996,22574,28/07/2014
1313,28905,28/07/2014
1008,30193,28/07/2014
1453,25381,28/07/2014
1963,29214,28/07/2014
1336,24717,28/07/2014
1836,21160,28/07/2014
1324,22967,28/07/2014
1247,26536,28/07/2014
1598,29416,28/07/2014
1017,24976,28/07/2014
1369,25039,28/07/2014
1837,23534,28/07/2014
1838,34675,28/07/2014
1627,24770,28/07/2014
1442,28437,28/07/2014
1345,19259,28/07/2014
1389,23224,28/07/2014
1671,23386,28/07/2014
1698,30311,28/07/2014
1283,27125,28/07/2014
1711,16496,28/07/2014
1182,24137,28/07/2014
1790,27760,28/07/2014
1697,20464,28/07/2014
1432,21414,28/07/2014
1589,18869,28/07/2014
1288,24599,28/07/2014
1741,16788,29/07/2014
1223,29102,29/07/2014
1144,22155,29/07/2014
1526,28523,29/07/2014
1903,19988,29/07/2014
1618,25468,29/07/2014
1238,29713,29/07/2014
1663,31572,29/07/2014
1685,37702,29/07/2014
1878,24166,29/07/2014
1088,30880,29/07/2014
1426,23756,29/07/2014
1354,39410,29/07/2014
1223,17853,29/07/2014
1819,24379,29/07/2014
1237,27154,29/07/2014
1301,29147,30/07/2014
1614,22777,30/07/2014
1148,26315,30/07/2014
1707,28027,30/07/2014
1468,29843,30/07/2014
1705,22177,30/07/2014
1484,24824,30/07/2014
1949,30055,30/07/2014
1665,23279,30/07/2014
1978,20206,30/07/2014
1564,18441,30/07/2014
1929,16242,30/07/2014
1787,23993,30/07/2014
1348,26098,30/07/2014
1496,18393,30/07/2014
1716,20405,30/07/2014
1999,24763,30/07/2014
1580,25682,30/07/2014
1897,21799,30/07/2014
1040,33999,30/07/2014
1281,21941,30/07/2014
1451,25783,30/07/2014
1170,25028,30/07/2014
1935,30449,30/07/2014
1294,27740,30/07/2014
1581,24830,31/07/2014
1025,24897,31/07/2014
1000,25942,31/07/2014
1754,30587,31/07/2014
1189,33056,31/07/2014
1542,28698,31/07/2014
1550,19930,31/07/2014
1806,28422,31/07/2014
1577,18350,31/07/2014
1091,24243,31/07/2014
1523,26368,31/07/2014
1688,22453,31/07/2014
1701,17238,31/07/2014
1360,28439,31/07/2014
1755,24955,31/07/2014
1492,28053,31/07/2014
1065,20558,31/07/2014
1615,21528,31/07/2014
1398,24755,31/07/2014
1671,26711,31/07/2014
1725,23580,31/07/2014
1503,21405,31/07/2014
1057,16748,31/07/2014
1908,38418,31/07/2014
1202,19958,31/07/2014
1016,20100,31/07/2014
1796,29739,31/07/2014
1872,26888,31/07/2014
1112,24732,31/07/2014
1863,29675,31/07/2014
1067,27142,31/07/2014
1882,27713,31/07/2014
1683,24762,31/07/2014
1251,31910,01/08/2014
1411,20721,01/08/2014
1235,31500,01/08/2014
1202,16785,01/08/2014
1514,20492,01/08/2014
1533,15044,01/08/2014
1538,20965,01/08/2014
1499,22726,01/08/2014
1725,31844,01/08/2014
1696,18284,01/08/2014
1100,26781,01/08/2014
1088,29244,01/08/2014
1086,23658,01/08/2014
1636,30307,01/08/2014
1856,16333,01/08/2014
1163,19294,01/08/2014
1137,20526,01/08/2014
1377,28268,01/08/2014
1270,21446,01/08/2014
1799,25017,01/08/2014
1285,19764,01/08/2014
1577,19092,01/08/2014
1891,36864,01/08/2014
1922,27784,01/08/2014
1132,22496,01/08/2014
1337,26685,01/08/2014
1014,19977,01/08/2014
1811,21510,01/08/2014
1077,23354,01/08/2014
1603,36221,01/08/2014
1229,23084,02/08/2014
1064,30936,02/08/2014
1137,30269,02/08/2014
1727,18997,02/08/2014
1607,22162,02/08/2014
1773,13529,02/08/2014
1538,30874,02/08/2014
1906,37600,02/08/2014
1475,30527,02/08/2014
1106,21770,02/08/2014
1794,21159,02/08/2014
1634,21598,02/08/2014
1911,20959,02/08/2014
1301,22881,02/08/2014
1629,32905,02/08/2014
1136,19986,02/08/2014
1656,27366,02/08/2014
1099,25715,02/08/2014
1491,30244,02/08/2014
1370,30643,02/08/2014
1012,32335,02/08/2014
1494,18505,02/08/2014
1602,16287,02/08/2014
1722,28164,02/08/2014
1999,19791,03/08/2014
1863,26866,03/08/2014
1148,27205,03/08/2014
1385,31139,03/08/2014
1967,33139,03/08/2014
1966,19129,03/08/2014
1040,10460,03/08/2014
1701,21662,03/08/2014
1075,20596,03/08/2014
1977,24753,03/08/2014
1100,19829,03/08/2014
1462,23038,03/08/2014
1057,18408,03/08/2014
1214,34339,03/08/2014
1899,16400,03/08/2014
1959,17302,03/08/2014
1242,27535,03/08/2014
1671,22515,03/08/2014
1195,23752,03/08/2014
1303,34888,03/08/2014
1851,23216,03/08/2014
1319,28602,03/08/2014
1921,24928,03/08/2014
1842,18666,03/08/2014
1361,26216,03/08/2014
1561,26569,03/08/2014
1420,32592,03/08/2014
1600,25294,04/08/2014
1704,24507,04/08/2014
1327,26831,04/08/2014
1760,17927,04/08/2014
1495,22254,04/08/2014
1635,20822,04/08/2014
1047,23960,04/08/2014
1649,18615,04/08/2014
1923,23381,04/08/2014
1638,12039,04/08/2014
1985,24717,04/08/2014
1925,13600,04/08/2014
1624,28652,04/08/2014
1208,15294,04/08/2014
1422,22366,04/08/2014
1484,27334,04/08/2014
1631,22965,04/08/2014
1371,29070,04/08/2014
1725,21629,04/08/2014
1844,30256,04/08/2014
1756,21821,04/08/2014
1804,29441,04/08/2014
1759,22445,04/08/2014
1895,19365,04/08/2014
1394,20947,04/08/2014
1121,24181,04/08/2014
1138,30547,05/08/2014
1596,23353,05/08/2014
1074,27387,05/08/2014
1485,38417,05/08/2014
1635,19039,05/08/2014
1453,19313,05/08/2014
1401,24564,05/08/2014
1030,17277,05/08/2014
1925,15726,05/08/2014
1510,31844,05/08/2014
1180,20365,05/08/2014
1604,24253,05/08/2014
1414,21135,05/08/2014
1746,27665,05/08/2014
1873,25580,05/08/2014
1684,22879,05/08/2014
1664,21079,05/08/2014
1305,17732,05/08/2014
1195,19935,05/08/2014
1501,38166,05/08/2014
1354,18359,05/08/2014
1348,27320,05/08/2014
1433,23209,05/08/2014
1479,20547,05/08/2014
1824,26905,05/08/2014
1024,28866,05/08/2014
1409,22231,05/08/2014
1828,24235,05/08/2014
1915,21767,05/08/2014
1624,24665,05/08/2014
1467,29634,05/08/2014
1004,28846,05/08/2014
1050,31071,05/08/2014
1178,22982,05/08/2014
1081,30884,05/08/2014
1195,24376,05/08/2014
1852,26661,05/08/2014
1412,20301,06/08/2014
1939,14768,06/08/2014
1560,18751,06/08/2014
1193,19614,06/08/2014
1278,20634,06/08/2014
1065,24506,06/08/2014
1606,25492,06/08/2014
1683,27621,06/08/2014
1005,30084,06/08/2014
1980,28110,06/08/2014
1335,14181,06/08/2014
1402,27026,06/08/2014
1477,26232,06/08/2014
1511,23103,06/08/2014
1210,35407,06/08/2014
1981,28426,06/08/2014
1513,34545,06/08/2014
1517,28597,06/08/2014
1811,26841,06/08/2014
1808,26830,06/08/2014
1358,21491,06/08/2014
1282,20766,06/08/2014
1181,25268,06/08/2014
1611,20750,06/08/2014
1400,26046,06/08/2014
1199,20094,06/08/2014
1974,26299,06/08/2014
1571,20304,06/08/2014
1461,24551,06/08/2014
1242,27776,06/08/2014
1857,31347,07/08/2014
1108,24540,07/08/2014
1840,10663,07/08/2014
1365,24258,07/08/2014
1484,26879,07/08/2014
1158,29894,07/08/2014
1953,32762,07/08/2014
1962,33743,07/08/2014
1140,17428,07/08/2014
1436,28213,07/08/2014
1309,26613,07/08/2014
1264,26576,07/08/2014
1646,22915,07/08/2014
1785,28880,07/08/2014
1235,18572,07/08/2014
1486,25446,07/08/2014
1781,22747,07/08/2014
